name,latitude,longitude,admin1_code,admin2_code,admin3_code,feature_code
Pikkilivanipalle,15.49587,78.04263,02,552,5278,PPL
Chinnakolumalapalle,15.46392,78.01545,02,552,5278,PPL
Husainpuram,15.44531,78.04514,02,755,5279,PPL
Kottapeta,15.43426,78.00191,02,755,5289,PPLQ
Gutupalle,15.42579,78.04537,02,755,5279,PPL
Nagamallakunta,15.41164,78.01235,02,755,5279,PPL
Allinagaram,15.40951,78.04507,02,755,5279,PPLQ
Bukkapuram,15.38078,78.03641,02,755,5279,PPL
Allahabad,15.29049,77.99868,02,755,5294,PPL
Sitrampuram,15.28399,78.0379,02,755,5295,PPLQ
Dupadu,15.74674,78.00285,02,552,5258,PPL
Peddatekuru,15.73146,78.0031,02,552,5258,PPL
Vamasamudram,15.72515,78.03807,02,552,5258,PPL
Tadakanapalle,15.71868,78.03674,02,552,5258,PPL
Vabalapuram,15.70445,78.0319,02,552,5258,PPL
Bhiravapuram,15.68588,78.03754,02,552,5268,PPL
Bodduvanipalle,15.65702,78.03583,02,552,5268,PPL
Yaparlapadu,15.65069,78.00287,02,552,5258,PPL
Pathapullagummi,15.62157,78.02888,02,552,5278,PPLQ
Pullagummi,15.61638,78.0286,02,552,5278,PPL
Kristnapuram,15.59559,78.04367,02,552,5278,PPL
Kortikunta,15.58137,78.0265,02,552,5278,PPLQ
Kamatiakunta,15.56512,78.04409,02,552,5278,PPLQ
Sarafarajapuram,15.54759,78.02839,02,552,5278,PPL
Narasapuram,15.54057,78.00504,02,552,5278,PPL
Pendekallu,15.53688,78.05564,02,755,5279,PPL
Venkatagiri,15.52345,78.07989,02,755,5279,PPL
Balapuram,15.53593,78.07242,02,755,5279,PPL
Repalle,15.54743,78.08044,02,755,5279,PPL
Virayapalle,15.54271,78.08701,02,755,5279,PPL
Siddanagatta,15.57366,78.06115,02,552,5278,PPL
Badarapuram,15.56642,78.07373,02,552,5278,PPLQ
Lingalapalle,15.57509,78.08595,02,552,5278,PPL
Bukkapuram,15.60816,78.08245,02,552,5278,PPL
Kalugotla,15.61662,78.05114,02,552,5278,PPL
Loddipalle,15.68453,78.06554,02,552,5268,PPL
Midivemula,15.67245,78.10178,02,552,5268,PPL
Puricherla,15.72578,78.13185,02,552,5268,PPL
Mangalapalle,15.69199,78.10998,02,552,5268,PPL
Uppalapadu,15.63559,78.11466,02,552,5268,PPL
Karakala,15.63371,78.12266,02,552,5268,PPL
Palakolanu,15.59537,78.1465,02,552,5268,PPL
Chintalapalle,15.58824,78.12573,02,552,5268,PPL
Mallavanipalle,15.56927,78.10466,02,755,5279,PPL
Yambayi,15.55899,78.11717,02,755,5279,PPL
Sembalapuram,15.53197,78.12117,02,755,5279,PPL
Ambarapuram,15.52618,78.10618,02,755,5279,PPL
Sitarampuram,15.52796,78.12369,02,755,5279,PPL
Chinnamandlakonda,15.5032,78.17926,02,755,5279,PPLQ
Bandi Metta,15.55578,78.1852,02,755,5280,PPL
Komarolu,15.55745,78.15639,02,552,5268,PPL
Chanamasettipalla,15.57305,78.17436,02,552,5268,PPL
Somayajulapalle,15.58272,78.17939,02,552,5268,PPL
Husainpuram,15.62916,78.18399,02,552,5268,PPL
Guttapadu,15.66472,78.16459,02,552,5268,PPL
Kannamadakala,15.70294,78.188,02,552,5268,PPL
Ketavaram,15.74144,78.15658,02,552,5268,PPL
Kalavandalapadu,15.74778,78.19448,02,755,5267,PPL
Bannuru,15.7295,78.22566,02,755,5267,PPL
Chautkuru,15.72366,78.22585,02,755,5267,PPL
Sekunala,15.66509,78.23954,02,552,5268,PPL
Tippayapalle,15.66168,78.2192,02,552,5268,PPL
Brahmanapalle,15.65044,78.24523,02,552,5268,PPL
Doddipadu,15.57176,78.22311,02,755,5280,PPL
Kottala,15.57062,78.21679,02,755,5280,PPL
Tammarajupalle,15.54776,78.23005,02,755,5280,PPL
Kanagiripalle,15.24448,78.02926,02,755,5295,PPLQ
Sugal Penta,15.29238,78.06072,02,755,5295,PPL
Marrimakulapalle,15.29222,78.0755,02,755,5295,PPLQ
Vajragiri,15.2999,78.07769,02,755,5295,PPL
Mangampeta,15.30975,78.0891,02,755,5295,PPL
Peddarajupalem,15.32515,78.0511,02,755,5288,PPL
Ghulamaliabad,15.33442,78.06378,02,755,5288,PPL
Ambapuram,15.38598,78.09447,02,755,5279,PPL
Komuruikottala,15.43393,78.08217,02,755,5279,PPL
Tapasikonda,15.46225,78.05402,02,755,5279,PPL
Papasanikottala,15.46066,78.07256,02,755,5279,PPL
Musalayyacheruvu,15.49289,78.06907,02,755,5279,PPL
Kolumalapalle,15.47745,78.12929,02,755,5279,PPL
Hanumantharayakottala,15.44227,78.11848,02,755,5279,PPL
Katikavanikunta,15.37174,78.11463,02,755,5288,PPL
Patanagaram,15.3565,78.11835,02,755,5288,PPL
Jwalapuram,15.32022,78.13913,02,755,5288,PPL
Krishnagiri,15.32095,78.10814,02,755,5288,PPL
Cherlokotturu,15.30485,78.11363,02,755,5288,PPL
Ramavaram,15.28339,78.12515,02,755,5295,PPL
Gaddamankampatte,15.27453,78.14475,02,755,5295,PPL
Konapuram,15.25306,78.12951,02,755,5295,PPL
Lingambadi,15.2761,78.1768,02,755,5295,PPL
Madarisupalle,15.32622,78.17023,02,755,5288,PPL
Yagantipalle,15.32794,78.18729,02,755,5288,PPL
Mirapuram,15.33718,78.16813,02,755,5288,PPL
Patapadu,15.32857,78.15937,02,755,5288,PPL
Erragudi,15.38433,78.16373,02,755,5288,PPL
Gollagutta,15.40605,78.19262,02,755,5288,PPL
Gulapalle,15.41865,78.16487,02,755,5279,PPLQ
Ramakrishnapuram,15.41581,78.22404,02,755,5288,PPL
Govindinne,15.40496,78.19722,02,755,5288,PPL
Yannakondla,15.35911,78.20823,02,755,5288,PPL
Battalurupadu,15.33794,78.21933,02,755,5288,PPL
Bhanumukkala,15.31189,78.22772,02,755,5288,PPL
Rallakotturu,15.28873,78.19748,02,755,5288,PPL
Tambadapalle,15.27556,78.223,02,755,5288,PPL
Gokuladinne,15.26378,78.19517,02,755,5295,PPL
Jambuladinne,15.25128,78.21023,02,755,5295,PPL
Mittapalle,15.31058,78.24396,02,755,5288,PPL
Kandikayapalle,15.48655,78.24341,02,755,5280,PPL
Lambadi Penta,15.2042,78.01804,02,755,5295,PPL
Kunukuntla,15.19012,78.03956,02,755,5295,PPL
Pikkillapalle,15.14091,78.0303,02,755,5295,PPL
Kondamanayanipalle,15.13738,78.04286,02,755,5295,PPL
Junutula,15.15192,78.05074,02,755,5295,PPL
Guruvanipalle,15.07673,78.01744,02,755,5301,PPL
Kundamayapalle,15.06816,78.0401,02,755,5301,PPL
Bechiraku,15.0565,78.01705,02,755,5301,PPL
Lokkiramapuram,15.04299,78.01763,02,755,5301,PPLQ
Tummalapenta,15.02776,78.02344,02,755,5301,PPL
Ankireddipalle,15.02789,78.04697,02,755,5301,PPL
Bhogasamudram,15.01302,78.00827,02,553,5313,PPL
Bandariapalle,15.01091,78.05441,02,755,5301,PPL
Madanantapuram,15.01718,78.07516,02,755,5301,PPL
Chintalayapalle,15.02001,78.10565,02,755,5301,PPL
Chennampalle,15.01665,78.12513,02,755,5301,PPL
Abdullapuram,15.0026,78.10565,02,755,5301,PPL
Nagarajupalle,15.04312,78.07046,02,755,5301,PPL
Kanakadripalle,15.04606,78.07168,02,755,5301,PPL
Petnikota,15.08493,78.06175,02,755,5301,PPL
Nayanipalle,15.08715,78.077,02,755,5301,PPL
Vobalapuram,15.18646,78.11501,02,755,5295,PPL
Cherlopalle,15.166,78.09568,02,755,5295,PPL
Bilam,15.1125,78.12281,02,755,5301,PPL
Itikyala,15.04888,78.09676,02,755,5301,PPL
Boyalatatipatri,15.00712,78.16861,02,755,5301,PPL
Kalvatala,15.05756,78.1408,02,755,5301,PPL
Kesinayanipalle,15.07941,78.16996,02,755,5301,PPL
Mirjapuram,15.09088,78.139,02,755,5301,PPL
Singavaram,15.11998,78.14952,02,755,5301,PPL
Singanapalle,15.17769,78.15302,02,755,5295,PPL
Nichchenametla,15.23682,78.15,02,755,5295,PPL
Annavaram,15.23914,78.16723,02,755,5295,PPL
Ragavarajupuram,15.24947,78.14289,02,755,5295,PPL
Gullasingavaram,15.2485,78.16098,02,755,5295,PPL
Nilugondla,15.2474,78.22454,02,755,5288,PPL
Vemilapadu,15.24051,78.19184,02,755,5295,PPL
Sivavaram,15.21416,78.1914,02,755,5295,PPL
Vasantapuram,15.20015,78.22639,02,755,5300,PPL
Akumalla,15.16113,78.20443,02,755,5300,PPL
Khajipuram,15.13082,78.19465,02,755,5295,PPL
Sunkesula,15.12866,78.18899,02,755,5295,PPL
Pamireddipalle,15.0785,78.1866,02,755,5300,PPL
Kotapadu,15.05517,78.19734,02,755,5301,PPL
Peddaventurla,15.02645,78.24658,02,755,5301,PPL
Kammavaripalle,15.03889,78.23654,02,755,5301,PPL
Ramabhadrapalle,15.07878,78.23561,02,755,5300,PPL
Reddipalle,15.10743,78.22757,02,755,5300,PPL
Alavakonda,15.1379,78.23519,02,755,5300,PPL
Bondeladinne,15.19649,78.23542,02,755,5300,PPL
Kamalapuri,15.19861,78.24988,02,755,5300,PPL
Hotramandinne,15.2104,78.22976,02,755,5300,PPL
Errlamatur,15.17983,78.12751,02,755,5295,PPL
Bestavemula,14.99759,78.29582,02,551,5200,PPL
Vaddirala,14.97483,78.25117,02,551,5200,PPL
Gollalauppalapadu,14.97041,78.28857,02,551,5200,PPL
Jangalapalle,14.99858,78.30333,02,551,5200,PPL
Konaanantapuram,14.94313,78.2896,02,551,5200,PPL
Madireddipalle,14.919,78.25173,02,551,5200,PPL
Ponnampalle,14.89909,78.2799,02,551,5200,PPL
Malamidikambaladinne,14.8786,78.25278,02,551,5200,PPL
Lingapuram,14.86224,78.28096,02,551,5200,PPL
Nelanutala,14.84222,78.25565,02,551,5200,PPL
Tallapalle,14.76544,78.25875,02,551,5199,PPLQ
Sanjivupalle,14.77091,78.29031,02,551,5215,PPL
Donikona,14.76808,78.34126,02,551,5215,PPL
Kottalapalle,14.80763,78.34003,02,551,5215,PPL
Diguvapatnam,14.82346,78.32835,02,551,5215,PPL
Patapet,14.82315,78.30979,02,551,5215,PPLQ
Khadarabad,14.83115,78.31383,02,551,5200,PPLQ
Dappale,14.83318,78.33563,02,551,5215,PPL
Narsojikottalappale,14.83551,78.35118,02,551,5215,PPL
Bhakarapet,14.84025,78.32152,02,551,5200,PPLQ
Diguvapalle,14.85162,78.32865,02,551,5200,PPLQ
Mailavaram,14.84811,78.34082,02,551,5200,PPL
Veparala,14.85718,78.34806,02,551,5200,PPL
Nadiyampalle,14.87705,78.32196,02,551,5200,PPL
Torrivemula,14.89397,78.33071,02,551,5200,PPL
Gangunarayanapalle,14.913,78.31069,02,551,5200,PPL
Timmareddipalle,14.92622,78.30631,02,551,5200,PPL
Chinnakomarla,14.92126,78.34432,02,551,5200,PPL
Dugganappalle,14.93652,78.33288,02,551,5200,PPL
Nawabpeta,14.94468,78.34458,02,551,5200,PPL
Madhavapuram,14.9592,78.3025,02,551,5200,PPL
Kammavaripalle,14.97574,78.3169,02,551,5200,PPL
Regadapalle,14.98347,78.30876,02,551,5200,PPL
Ayyavarikambaladinne,14.98067,78.33191,02,551,5200,PPL
Kallutla,14.99369,78.31389,02,551,5200,PPL
Bhutamapuram,14.96948,78.35607,02,551,5201,PPL
Bhimagundam,14.96593,78.37243,02,551,5201,PPL
Peddakomarla,14.91877,78.35365,02,551,5200,PPL
Hanumantaraopet,14.92223,78.36653,02,551,5200,PPL
Bodupalle,14.92381,78.36975,02,551,5200,PPL
Karamalavandlapalle,14.88899,78.36942,02,551,5200,PPL
Salevariuppalapadu,14.90199,78.39532,02,551,5215,PPL
Ramereddipalle,14.87481,78.39951,02,551,5215,PPL
Dommaranandyala,14.86411,78.36408,02,551,5200,PPL
Moragudi,14.86259,78.37878,02,551,5215,PPL
Kanneluru,14.8338,78.38751,02,551,5215,PPL
Ponnatota,14.8353,78.36114,02,551,5215,PPL
Gudemcheruvu,14.82063,78.37078,02,551,5215,PPL
Purvabommepalle,14.80119,78.35367,02,551,5215,PPL
Vemaguntapalle,14.80434,78.36758,02,551,5215,PPL
Ambavaram,14.81036,78.37932,02,551,5215,PPL
Malliyambhavi,14.78965,78.3709,02,551,5215,PPL
Kottakuntapalle,14.783,78.3856,02,551,5215,PPL
Chitimitichintala,14.753,78.36115,02,551,5215,PPL
Tugutlapalle,14.78178,78.40454,02,551,5215,PPL
Sunnapurallapalle,14.77688,78.42442,02,551,5215,PPL
Peddandluru,14.77258,78.4501,02,551,5215,PPL
Danavulapadu,14.78684,78.43916,02,551,5215,PPL
Dharmapuram,14.79729,78.41818,02,551,5215,PPL
Kottala,14.78559,78.41018,02,551,5215,PPL
Salindra,14.79298,78.44762,02,551,5215,PPL
Goriganuru,14.80173,78.40963,02,551,5215,PPL
Kottakolakunta,14.8398,78.43418,02,551,5215,PPL
Chinnapasupula,14.92347,78.43843,02,551,5201,PPL
Medidinne,14.93789,78.43752,02,551,5201,PPL
Boditippanapadu,14.96535,78.43171,02,551,5201,PPL
Venkatapuram,14.97941,78.42788,02,551,5201,PPLQ
Gopalapuram,14.99155,78.41944,02,551,5201,PPLQ
Chinnamudiyam,14.9727,78.46874,02,551,5201,PPL
Balapanaguduru,14.97252,78.47933,02,551,5201,PPL
Garisaluru,14.96505,78.47464,02,551,5201,PPL
Tsidipiralladinne,14.95001,78.45931,02,551,5201,PPL
Kotalapalle,14.93137,78.4627,02,551,5201,PPL
Ulavapalle,14.88793,78.49126,02,551,5201,PPL
Kakarenupalle,14.80598,78.48457,02,551,5214,PPL
Purvasungamanchipalle,14.78433,78.45622,02,551,5215,PPL
Devagudi,14.78601,78.44888,02,551,5215,PPL
Rangasayipuram,14.77791,78.47255,02,551,5214,PPL
Chapadu,14.77806,78.4777,02,551,5214,PPL
Sunkarapuram,14.76673,78.49182,02,551,5214,PPL
Sirigepalle,14.75744,78.45159,02,551,5215,PPL
Devanuru,15.72732,78.25919,02,755,5267,PPL
Pinnampalle,15.7191,78.2597,02,755,5267,PPL
Khajipet,15.71633,78.29437,02,755,5267,PPL
Nayampalle,15.70967,78.28384,02,755,5267,PPLQ
Chintalacheruvu,15.61932,78.28853,02,755,5281,PPL
Pinnapuram,15.58826,78.26674,02,755,5280,PPL
Malametta,15.54876,78.26729,02,755,5280,PPL
Gachumetta,15.54717,78.30107,02,755,5280,PPL
Kollamvagumetta,15.53608,78.31285,02,755,5280,PPL
Undutla,15.60202,78.33343,02,755,5281,PPL
Paibagala,15.61519,78.35552,02,755,5281,PPL
Chennakkapalle,15.66069,78.3375,02,755,5281,PPL
Manchalakatta,15.67984,78.35039,02,755,5281,PPL
Jalakanuru,15.69918,78.32994,02,755,5267,PPL
Boyanapeta,15.70147,78.32966,02,755,5267,PPL
Rollapadu,15.73514,78.36395,02,755,5267,PPL
Alaganuru,15.73894,78.39824,02,755,5267,PPL
Talamudipi,15.69412,78.38011,02,755,5267,PPL
Gorakallu,15.56512,78.41074,02,755,5280,PPL
Kondajuturu,15.54616,78.40667,02,755,5280,PPL
Chilakala,15.5226,78.39561,02,755,5280,PPLQ
Vaddagundla,15.51659,78.38348,02,755,5280,PPL
Rasulupeta,15.51306,78.38317,02,755,5280,PPL
Balapanuru,15.50816,78.39532,02,755,5280,PPL
Rayamalpuram,15.52738,78.46162,02,755,5284,PPL
Poluru,15.53437,78.43599,02,755,5284,PPL
Munagala,15.53944,78.45328,02,755,5284,PPL
Rasullada,15.55865,78.42372,02,755,5280,PPL
Durvesi,15.5697,78.42427,02,755,5281,PPL
Koratamaddi,15.57799,78.44053,02,755,5281,PPL
Tirripadu,15.59136,78.44401,02,755,5281,PPL
Chindukuru,15.63359,78.44559,02,755,5281,PPL
Grandivemula,15.65414,78.44609,02,755,5281,PPL
Bujanuru,15.66778,78.43705,02,755,5281,PPL
Gadivemula,15.67916,78.42193,02,755,5281,PPL
Bilakalaguduru,15.68492,78.44,02,755,5281,PPL
Korrapoluru,15.70193,78.42199,02,755,5281,PPL
Vanala,15.74473,78.45741,02,755,5266,PPL
Madduru,15.74751,78.4842,02,755,5266,PPL
Pesaravayi,15.65266,78.48629,02,755,5281,PPL
Yerragunta,15.56422,78.48733,02,755,5283,PPL
Pulimaddi,15.53861,78.4613,02,755,5284,PPL
Penchikalapalle,15.73423,78.49873,02,755,5266,PPL
Payakattu,15.45399,78.27019,02,755,5288,PPLQ
Rama Tirtham,15.44147,78.28546,02,755,5288,PPL
Palkur,15.41437,78.25073,02,755,5288,PPL
Cheruvupalle,15.40489,78.26373,02,755,5288,PPL
Biravolu,15.42225,78.27461,02,755,5288,PPL
Pendalapuram,15.34297,78.25483,02,755,5288,PPL
Vitlapuram,15.35781,78.30658,02,755,5288,PPL
Sankalapuram,15.33018,78.2744,02,755,5288,PPL
Appalapuram,15.33517,78.30809,02,755,5288,PPL
Kaipa,15.32186,78.27566,02,755,5288,PPL
Kanupulapalle,15.28256,78.2609,02,755,5288,PPL
Ghulam Nabipeta,15.25298,78.26676,02,755,5300,PPL
Amadala,15.25169,78.29446,02,755,5296,PPL
Joladarasi,15.25182,78.33978,02,755,5296,PPL
Kalugotla,15.28421,78.34819,02,755,5296,PPL
Daddanala,15.29178,78.3556,02,755,5296,PPL
Peddakopperla,15.29672,78.32916,02,755,5296,PPL
Uppaluru,15.29953,78.36171,02,755,5296,PPL
Chinnakopperla,15.30472,78.33312,02,755,5296,PPL
Vallampadu,15.3166,78.34431,02,755,5296,PPL
Gaggaturu,15.38444,78.36567,02,755,5280,PPL
Kotturu,15.3934,78.35225,02,755,5280,PPL
Jillella,15.39267,78.32272,02,755,5288,PPL
Gonavaram,15.43547,78.32512,02,755,5280,PPL
Alamuru,15.45799,78.3195,02,755,5280,PPL
Bhupanapadu,15.46101,78.36057,02,755,5280,PPL
Konidedu,15.48615,78.32326,02,755,5280,PPL
Neravada,15.49077,78.37546,02,755,5280,PPL
Kavuluru,15.4911,78.39012,02,755,5280,PPL
Togarchedu,15.44919,78.41874,02,755,5280,PPL
Brahmanapalle,15.42275,78.39724,02,755,5284,PPL
Pusuluru,15.42483,78.4046,02,755,5284,PPL
Anupuru,15.40634,78.37548,02,755,5280,PPL
Mitnala,15.39569,78.39261,02,755,5284,PPL
Guntanala,15.38123,78.37692,02,755,5284,PPL
Tellapuri,15.36122,78.38268,02,755,5287,PPL
Kulluru,15.34765,78.37482,02,755,5287,PPL
Vantivelagala,15.33613,78.39304,02,755,5287,PPL
Gundupapala,15.32629,78.38038,02,755,5296,PPL
Lingala,15.32451,78.37289,02,755,5296,PPL
Jinepalle,15.28312,78.4679,02,755,5286,PPL
Yalluru,15.30628,78.45589,02,755,5287,PPL
Pasurupadu,15.37347,78.42773,02,755,5287,PPL
Julepalle,15.38549,78.43374,02,755,5287,PPL
Nagulavaram,15.3863,78.46619,02,755,5287,PPL
Chintakunta,15.39794,78.43846,02,755,5287,PPL
Kanala,15.42252,78.4543,02,755,5284,PPL
Revanuru,15.30133,78.37229,02,755,5296,PPL
Udumalpuram,15.47278,78.43945,02,755,5284,PPL
Mulasagaram,15.46911,78.46324,02,755,5284,PPLX
Gannapuram,15.47401,78.46932,02,755,5284,PPLX
Thukiah,15.47704,78.48408,02,755,5284,PPLX
Chabolu,15.43537,78.49591,02,755,5284,PPL
Sambavaram,15.41338,78.49395,02,755,5287,PPL
Kanalapalle,15.37787,78.49831,02,755,5287,PPL
Kaminenipalle,15.33982,78.49311,02,755,5286,PPL
Vanikamdinne,15.28792,78.48342,02,755,5286,PPL
Gumperumanudinne,15.26732,78.47904,02,755,5286,PPL
Rayapadu,15.36192,78.37516,02,755,5288,PPL
Gospadu,15.35629,78.41776,02,755,5287,PPL
Minnapuram,15.46082,78.49973,02,755,5284,PPL
Natlakotturu,15.22527,78.25568,02,755,5300,PPL
Velagaturu,15.24956,78.30243,02,755,5296,PPL
Saudaradinne,15.23747,78.30113,02,755,5296,PPL
Mudigodu,15.18723,78.26299,02,755,5300,PPL
Yaggon,15.16277,78.28102,02,755,5300,PPL
Muchchelapuri,15.15292,78.27917,02,755,5300,PPL
Mangapalle,15.10186,78.26379,02,755,5300,PPL
Lingamdinne,15.0852,78.28675,02,755,5300,PPL
Giddaluru,15.08595,78.25559,02,755,5300,PPL
Mikkinenipalle,15.06452,78.27005,02,755,5300,PPL
Chinnavenuturla,15.01172,78.26256,02,551,5200,PPL
Diguvakalvatala,15.03953,78.33799,02,551,5201,PPL
Papayapalle,15.04415,78.37043,02,551,5201,PPL
Kondasunkesula,15.05626,78.30323,02,551,5201,PPL
Tudumaladinne,15.08751,78.31827,02,755,5302,PPL
Gulladurti,15.16207,78.35348,02,755,5296,PPL
Pottipadu,15.18663,78.35657,02,755,5296,PPL
Gunzalapadu,15.19155,78.30418,02,755,5296,PPL
Bhimunipadu,15.21887,78.36133,02,755,5296,PPL
Kampamalla,15.20289,78.3703,02,755,5296,PPL
Krishtipadu,15.19539,78.36586,02,755,5299,PPL
Harivaram,15.16965,78.3655,02,755,5302,PPL
Narasepalle,15.13059,78.36301,02,755,5302,PPL
Padigapadu,15.12435,78.38372,02,755,5302,PPL
Suddamalla,15.11522,78.36642,02,755,5302,PPL
Rupanagudi,15.09882,78.38428,02,755,5302,PPL
Narsimhareddipalle,15.08056,78.37854,02,755,5302,PPLQ
Nagireddipalle,15.04519,78.38723,02,551,5201,PPLQ
Putsakayyapalle,15.03785,78.38728,02,755,5302,PPL
Akkarampalle,15.02181,78.38749,02,755,5300,PPL
Paluru,15.00349,78.44412,02,551,5201,PPL
Nagarajupalle,15.02863,78.43174,02,551,5201,PPL
Vanteddupalle,15.03597,78.43313,02,755,5302,PPL
Kakaravada,15.05087,78.42317,02,755,5302,PPL
Peddayammanuru,15.06904,78.4303,02,755,5302,PPL
Bodemmanuru,15.07105,78.41057,02,755,5302,PPL
Injedu,15.08744,78.41577,02,755,5302,PPL
Papampalle,15.13401,78.42977,02,755,5302,PPL
Chakarajuvemula,15.2247,78.43572,02,755,5299,PPL
Burrareddipalle,15.21758,78.44541,02,755,5299,PPL
Dornipadu,15.20602,78.44816,02,755,5299,PPL
Nallatimmayapalle,15.23592,78.47529,02,755,5298,PPL
Arjunapuram,15.22797,78.47507,02,755,5298,PPL
Parayapalle,15.1901,78.48346,02,755,5298,PPL
Gopalapuram,15.1921,78.4836,02,755,5298,PPL
Devarayapuram,15.15024,78.48946,02,755,5298,PPL
Kondupalle,15.11274,78.45885,02,755,5298,PPL
Sarvayapalle,15.09128,78.46099,02,755,5302,PPL
Patakandukuru,15.08859,78.49537,02,755,5298,PPL
Suddapalle,15.06244,78.49202,02,551,5201,PPL
Vengampalle,15.04951,78.4646,02,755,5302,PPLQ
Reddivarijambuladinne,15.0401,78.44205,02,755,5302,PPL
Avulapalle,14.9934,78.53675,02,755,5303,PPL
Uppaluru,14.97062,78.50009,02,551,5201,PPL
Gotluru,14.96788,78.51799,02,755,5303,PPL
Kalugotlapalle,14.97394,78.55561,02,755,5303,PPL
Gopayapalle,14.94497,78.54029,02,551,5202,PPL
Vellala,14.93119,78.53705,02,551,5202,PPL
Mallavemula,14.93925,78.55741,02,755,5303,PPL
Kummarapalle,14.91904,78.53782,02,551,5202,PPL
Paidela,14.91945,78.54619,02,551,5202,PPL
Daddanala,14.92647,78.56015,02,551,5202,PPL
Parlapadu,14.88984,78.51741,02,551,5202,PPL
Ramachandrapuram,14.88074,78.51572,02,551,5202,PPL
Arakatavemula,14.88182,78.54025,02,551,5202,PPL
Chinnasettipalle,14.82781,78.5282,02,551,5202,PPL
Pottipadu,14.82438,78.53568,02,551,5202,PPL
Peddasettipalle,14.76598,78.5095,02,551,5214,PPL
Narasimhapuram,14.76022,78.5116,02,551,5214,PPL
Ramapuram,14.75783,78.5148,02,551,5214,PPL
Kottapeta,14.76067,78.51964,02,551,5214,PPL
Tsautapalle,14.76073,78.52698,02,551,5214,PPL
Dorasanipalle,14.75704,78.52993,02,551,5214,PPLX
Bollavaram,14.75951,78.5426,02,551,5214,PPLX
Togatapalle,14.75243,78.55245,02,551,5214,PPLX
Nagayapalle,14.76957,78.59536,02,551,5214,PPL
Chennamarajupalle,14.7783,78.58904,02,551,5214,PPL
Chenchupalle,14.75595,78.59991,02,551,5213,PPL
Gopavaram,14.78412,78.5729,02,551,5214,PPL
Nakkaladinne,14.79664,78.59032,02,551,5214,PPL
Rajupalem,14.87542,78.57626,02,551,5202,PPL
Ayyavaripalle,14.88275,78.58796,02,551,5202,PPL
Somapuram,14.88549,78.55951,02,551,5202,PPL
Vengalayapalle,14.88928,78.56284,02,551,5202,PPL
Gadeguduru,14.89957,78.58678,02,551,5202,PPL
Kulluru,14.92712,78.57708,02,551,5202,PPL
Settividu,14.97941,78.59612,02,755,5303,PPL
Mudurlapalle,14.98427,78.62963,02,755,5303,PPL
Kolamalapeta,14.96548,78.63839,02,755,5303,PPL
Peddavengali,14.95275,78.64285,02,755,5303,PPL
Gnanapuram,14.94734,78.62824,02,755,5303,PPL
Narayanapalle,14.94539,78.62714,02,551,5203,PPL
Madhirepalle,14.85903,78.6901,02,551,5203,PPL
Balayapalle,14.86749,78.69163,02,551,5203,PPL
Peddasinganapalle,14.84919,78.68731,02,551,5203,PPL
Sanjivareddipalle,14.82804,78.65985,02,551,5203,PPL
Manerampalle,14.83258,78.68611,02,551,5203,PPL
Nilapuram,14.87802,78.68667,02,551,5203,PPL
Dasaripalle,14.90618,78.6835,02,551,5203,PPL
Lingaladinne,14.76944,78.73559,02,551,5204,PPL
Mallavapalle,14.78294,78.71728,02,551,5203,PPL
Bayanapalle,14.76783,78.70868,02,551,5203,PPL
Morrayapalle,14.7556,78.70065,02,551,5213,PPL
Timmavapalle,14.75986,78.74535,02,551,5204,PPL
Konayapalle,14.77015,78.74069,02,551,5204,PPL
Krishnapuram,14.7554,78.7457,02,551,5204,PPL
Siddareddipalle,14.75356,78.70616,02,551,5213,PPL
Tsallabasavayapalle,14.83631,78.70158,02,551,5203,PPL
Chinnasinganapalle,14.842,78.69736,02,551,5203,PPL
Katikepalle,14.8142,78.70588,02,551,5203,PPL
Ganjikunta,14.80184,78.74652,02,551,5204,PPL
Uchalavaram,14.78084,78.74469,02,551,5204,PPL
Nallapureddipalle,14.80372,78.74875,02,551,5204,PPL
Gaddamayapalle,14.79003,78.71907,02,551,5204,PPL
Vasudevapuram,14.82488,78.66126,02,551,5202,PPL
Venkupalle,14.85902,78.63944,02,551,5203,PPL
Velavali,14.83196,78.61355,02,551,5202,PPL
Chinnajonnavaram,14.85318,78.61526,02,551,5203,PPL
Tondaladinne,14.856,78.61266,02,551,5202,PPL
Eruvapalem,14.85363,78.61365,02,551,5202,PPL
Nelaturu,14.82308,78.61633,02,551,5203,PPL
Errapalle,14.80169,78.63945,02,551,5203,PPL
Turakapalle,14.80221,78.64114,02,551,5203,PPL
Kamanuru,14.79458,78.60891,02,551,5214,PPL
Chinnavengali,14.93504,78.63985,02,755,5303,PPL
Krishnampalle,14.92196,78.64303,02,551,5203,PPL
Idamadaka,14.94383,78.60906,02,551,5203,PPL
Uppalapadu,14.94317,78.61035,02,551,5203,PPL
Kanaguduru,14.91056,78.61987,02,551,5203,PPL
Sheikhsahibpalle,14.87723,78.66201,02,551,5203,PPL
Jonnavaram,14.85755,78.63084,02,551,5203,PPL
Bhakarapuram,14.88934,78.65358,02,551,5203,PPL
Tangaturu,14.8848,78.6144,02,551,5202,PPL
Jillela,14.88505,78.63328,02,551,5203,PPL
Annappasastripalle,14.78908,78.66751,02,551,5203,PPL
Bukkayapalle,14.78445,78.65817,02,551,5203,PPL
Chintakunta,14.78312,78.70289,02,551,5203,PPL
Virareddikottalu,14.76055,78.69412,02,551,5203,PPL
